timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781523996.458,1,1,640,480,30.0,opencv,3,0,1,70,False,22.153,22.153,0.0,22.153,0.0,76.6,52.1,56.9,0x0,ok,3.652,29.542,10.865,0.0,44.439,14855.109,1.435,0.957,0,480x640x3,0,0.0,0.0,
1781523997.427,2,1,640,480,30.0,opencv,3,0,1,70,False,20.849,20.849,0.0,20.849,0.0,89.1,52.5,58.0,0x0,ok,3.738,29.331,10.853,0.0,44.308,16511.643,1.467,1.0,0,480x640x3,0,0.0,0.0,
1781523998.458,3,1,640,480,30.0,opencv,3,0,1,70,False,19.462,19.462,0.0,19.462,0.0,83.1,52.2,58.0,0x0,ok,3.62,33.391,11.712,0.0,49.117,15018.325,1.426,1.0,0,480x640x3,0,0.0,0.0,
1781523999.46,4,1,640,480,30.0,opencv,3,0,1,70,False,15.383,15.383,0.0,15.383,0.0,76.0,52.3,58.0,0x0,ok,3.966,44.409,11.472,0.0,60.236,23027.25,1.743,1.0,0,480x640x3,0,0.0,0.0,
1781524000.467,5,1,640,480,30.0,opencv,3,0,1,70,False,14.461,14.461,0.0,14.461,0.0,72.7,52.4,58.0,0x0,ok,6.728,41.762,15.042,0.0,63.917,20875.9,1.738,1.0,0,480x640x3,0,0.0,0.0,
1781524001.43,6,1,640,480,30.0,opencv,3,0,1,70,False,18.795,18.795,0.0,18.795,0.0,85.6,52.3,58.0,0x0,ok,3.866,32.859,11.57,0.0,48.693,31319.632,1.825,1.0,0,480x640x3,0,0.0,0.0,
1781524002.42,7,1,640,480,30.0,opencv,3,0,1,70,False,20.996,20.996,0.0,20.996,0.0,88.3,52.5,58.5,0x0,ok,3.737,29.447,11.72,0.0,45.301,50265.214,1.763,1.0,0,480x640x3,0,0.0,0.0,
1781524003.453,8,1,640,480,30.0,opencv,3,0,1,70,False,21.312,21.312,0.0,21.312,0.0,88.5,52.5,59.1,0x0,ok,3.717,29.495,11.535,0.0,45.154,59585.159,1.738,1.0,0,480x640x3,0,0.0,0.0,
1781524004.448,9,1,640,480,30.0,opencv,3,0,1,70,False,20.415,20.415,0.0,20.415,0.0,88.6,52.4,59.1,0x80000,throttled,3.772,30.167,11.249,0.0,45.586,11489.262,1.28,0.905,0,480x640x3,0,0.0,0.0,
1781524005.45,10,1,640,480,30.0,opencv,3,0,1,70,False,20.387,20.387,0.0,20.387,0.0,88.7,52.3,59.6,0x80000,throttled,3.811,30.29,11.333,0.0,45.826,11265.738,1.269,0.762,0,480x640x3,0,0.0,0.0,
