timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781523956.611,1,1,480,360,10.0,opencv,3,0,1,70,False,9.84,9.84,0.0,9.84,0.0,22.3,49.2,47.8,0x0,ok,1.357,17.57,6.282,0.0,25.383,741.0,0.6,0.1,0,288x352x3,0,0.0,0.0,
1781523957.613,2,1,480,360,10.0,opencv,3,0,1,70,False,9.828,9.828,0.0,9.828,0.0,16.9,49.4,48.3,0x0,ok,1.081,11.932,4.608,0.0,17.77,693.75,0.6,0.0,0,288x352x3,0,0.0,0.0,
1781523958.615,3,1,480,360,10.0,opencv,3,0,1,70,False,9.801,9.801,0.0,9.801,0.0,18.2,49.4,48.3,0x0,ok,1.108,11.955,4.398,0.0,17.631,892.5,0.603,0.2,0,288x352x3,0,0.0,0.0,
1781523959.611,4,1,480,360,10.0,opencv,3,0,1,70,False,9.799,9.799,0.0,9.799,0.0,21.4,49.4,48.3,0x0,ok,1.093,12.429,4.313,0.0,17.983,765.45,0.6,0.1,0,288x352x3,0,0.0,0.0,
1781523960.588,5,1,480,360,10.0,opencv,3,0,1,70,False,9.888,9.888,0.0,9.888,0.0,27.8,49.4,48.3,0x0,ok,1.11,14.802,4.668,0.0,20.73,920.1,0.602,0.2,0,288x352x3,0,0.0,0.0,
1781523961.589,6,1,480,360,10.0,opencv,3,0,1,70,False,9.875,9.875,0.0,9.875,0.0,28.6,49.4,48.3,0x0,ok,1.052,13.824,4.125,0.0,19.144,923.65,0.604,0.4,0,288x352x3,0,0.0,0.0,
1781523962.618,7,1,480,360,10.0,opencv,3,0,1,70,False,9.759,9.759,0.0,9.759,0.0,27.8,49.4,48.9,0x0,ok,1.138,13.997,4.364,0.0,19.648,776.3,0.602,0.1,0,288x352x3,0,0.0,0.0,
1781523963.615,8,1,480,360,10.0,opencv,3,0,1,70,False,9.754,9.754,0.0,9.754,0.0,16.0,49.4,48.9,0x0,ok,1.078,11.661,4.194,0.0,17.076,727.85,0.6,0.0,0,288x352x3,0,0.0,0.0,
1781523964.621,9,1,480,360,10.0,opencv,3,0,1,70,False,9.732,9.732,0.0,9.732,0.0,26.6,49.4,48.3,0x0,ok,1.332,17.093,5.743,0.0,24.336,846.3,0.6,0.1,0,288x352x3,0,0.0,0.0,
