timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781519512.845,1,0,640,480,30.0,opencv,3,0,1,70,False,8.802,8.802,0.0,8.802,0.0,30.3,51.8,51.0,0x0,ok,70.4,39.938,11.897,0.0,122.617,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519513.924,2,0,640,480,30.0,opencv,3,0,1,70,False,8.241,8.241,0.0,8.241,0.0,43.2,52.3,51.5,0x0,ok,61.476,41.627,11.06,0.0,114.568,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519514.863,3,0,640,480,30.0,opencv,3,0,1,70,False,7.688,7.688,0.0,7.688,0.0,38.7,52.1,51.5,0x0,ok,63.91,37.429,10.863,0.0,112.586,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519515.828,4,0,640,480,30.0,opencv,3,0,1,70,False,7.964,7.964,0.0,7.964,0.0,36.1,52.1,52.1,0x0,ok,74.088,30.298,11.095,0.0,115.886,72.125,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519516.91,5,0,640,480,30.0,opencv,3,0,1,70,False,8.274,8.274,0.0,8.274,0.0,40.3,52.2,52.6,0x0,ok,70.992,32.766,11.685,0.0,115.866,2597.944,0.739,0.333,0,480x640x3,0,0.0,0.0,
1781519517.867,6,0,640,480,30.0,opencv,3,0,1,70,False,7.66,7.66,0.0,7.66,0.0,40.4,52.1,52.1,0x0,ok,72.511,30.646,11.38,0.0,114.956,11856.438,1.288,0.5,0,480x640x3,0,0.0,0.0,
1781519518.828,7,0,640,480,30.0,opencv,3,0,1,70,False,7.955,7.955,0.0,7.955,0.0,37.5,52.2,51.5,0x0,ok,73.921,29.601,11.251,0.0,115.208,26.625,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519519.907,8,0,640,480,30.0,opencv,3,0,1,70,False,8.294,8.294,0.0,8.294,0.0,37.5,52.2,51.5,0x0,ok,75.122,29.191,11.134,0.0,115.843,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519520.879,9,0,640,480,30.0,opencv,3,0,1,70,False,7.626,7.626,0.0,7.626,0.0,34.8,52.1,52.1,0x0,ok,74.208,29.88,11.288,0.0,115.785,3.125,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519521.87,10,0,640,480,30.0,opencv,3,0,1,70,False,7.751,7.751,0.0,7.751,0.0,36.0,52.3,52.1,0x0,ok,73.341,31.242,11.927,0.0,116.902,5.25,0.6,0.0,0,480x640x3,0,0.0,0.0,
