timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781519446.184,1,0,320,240,5.0,opencv,3,0,1,70,False,5.342,5.342,0.0,5.342,0.0,11.4,48.7,45.6,0x0,ok,1.144,16.783,5.751,0.0,23.872,0.0,0.6,0.0,0,240x320x3,0,0.0,0.0,
1781519447.199,2,0,320,240,5.0,opencv,3,0,1,70,False,4.431,4.431,0.0,4.431,0.0,11.9,48.9,46.2,0x0,ok,1.23,16.292,5.794,0.0,23.523,0.0,0.6,0.0,0,240x320x3,0,0.0,0.0,
1781519448.164,3,0,320,240,5.0,opencv,3,0,1,70,False,4.459,4.459,0.0,4.459,0.0,8.7,49.0,45.6,0x0,ok,0.837,9.102,3.267,0.0,13.344,0.0,0.6,0.0,0,240x320x3,0,0.0,0.0,
1781519449.17,4,0,320,240,5.0,opencv,3,0,1,70,False,4.454,4.454,0.0,4.454,0.0,14.9,49.0,46.2,0x0,ok,1.504,10.399,3.575,0.0,15.621,0.0,0.6,0.0,0,240x320x3,0,0.0,0.0,
1781519450.169,5,0,320,240,5.0,opencv,3,0,1,70,False,4.457,4.457,0.0,4.457,0.0,17.3,49.0,46.2,0x0,ok,1.198,13.041,4.178,0.0,18.578,0.0,0.6,0.0,0,240x320x3,0,0.0,0.0,
1781519451.202,6,0,320,240,5.0,opencv,3,0,1,70,False,4.411,4.411,0.0,4.411,0.0,10.6,49.0,46.7,0x0,ok,0.895,10.378,3.638,0.0,15.088,0.0,0.6,0.0,0,240x320x3,0,0.0,0.0,
1781519452.205,7,0,320,240,5.0,opencv,3,0,1,70,False,4.408,4.408,0.0,4.408,0.0,9.2,49.0,46.2,0x0,ok,0.936,10.289,3.635,0.0,15.004,0.0,0.6,0.0,0,240x320x3,0,0.0,0.0,
1781519453.191,8,0,320,240,5.0,opencv,3,0,1,70,False,4.406,4.406,0.0,4.406,0.0,11.6,49.0,46.2,0x0,ok,0.956,10.353,3.4,0.0,14.87,0.0,0.6,0.0,0,240x320x3,0,0.0,0.0,
1781519454.194,9,0,320,240,5.0,opencv,3,0,1,70,False,4.413,4.413,0.0,4.413,0.0,12.3,49.0,45.6,0x0,ok,1.277,15.694,5.578,0.0,22.732,0.0,0.6,0.0,0,240x320x3,0,0.0,0.0,
