timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781519499.539,1,0,640,480,15.0,opencv,3,0,1,70,False,7.862,7.862,0.0,7.862,0.0,30.5,51.7,49.9,0x0,ok,73.104,36.66,12.564,0.0,122.713,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519500.62,2,0,640,480,15.0,opencv,3,0,1,70,False,8.198,8.198,0.0,8.198,0.0,43.2,52.0,50.5,0x0,ok,60.015,45.144,10.341,0.0,115.89,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519501.576,3,0,640,480,15.0,opencv,3,0,1,70,False,7.584,7.584,0.0,7.584,0.0,41.5,51.8,51.5,0x0,ok,61.515,42.274,10.763,0.0,114.939,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519502.641,4,0,640,480,15.0,opencv,3,0,1,70,False,8.036,8.036,0.0,8.036,0.0,37.2,51.6,50.5,0x0,ok,68.842,33.104,11.844,0.0,114.226,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519503.608,5,0,640,480,15.0,opencv,3,0,1,70,False,7.381,7.381,0.0,7.381,0.0,36.6,51.8,51.0,0x0,ok,74.903,29.578,10.961,0.0,115.859,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519504.604,6,0,640,480,15.0,opencv,3,0,1,70,False,7.502,7.502,0.0,7.502,0.0,38.3,51.9,51.0,0x0,ok,74.42,31.512,11.322,0.0,117.683,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519505.526,7,0,640,480,15.0,opencv,3,0,1,70,False,7.965,7.965,0.0,7.965,0.0,39.7,51.8,51.5,0x0,ok,66.82,29.653,10.965,0.0,107.873,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519506.606,8,0,640,480,15.0,opencv,3,0,1,70,False,8.298,8.298,0.0,8.298,0.0,37.0,51.9,50.5,0x0,ok,75.191,29.445,10.898,0.0,115.952,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519507.57,9,0,640,480,15.0,opencv,3,0,1,70,False,7.631,7.631,0.0,7.631,0.0,40.8,51.8,50.5,0x0,ok,74.964,29.514,10.98,0.0,115.855,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519508.53,10,0,640,480,15.0,opencv,3,0,1,70,False,7.932,7.932,0.0,7.932,0.0,41.0,51.9,50.5,0x0,ok,74.504,29.596,10.955,0.0,115.447,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
