timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781519486.259,1,0,640,480,10.0,opencv,3,0,1,70,False,8.816,8.816,0.0,8.816,0.0,30.6,51.9,48.3,0x0,ok,74.967,32.452,12.072,0.0,119.892,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519487.334,2,0,640,480,10.0,opencv,3,0,1,70,False,8.181,8.181,0.0,8.181,0.0,42.6,52.0,49.4,0x0,ok,55.835,42.524,10.6,0.0,109.318,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519488.29,3,0,640,480,10.0,opencv,3,0,1,70,False,7.576,7.576,0.0,7.576,0.0,42.5,52.2,49.9,0x0,ok,56.166,42.413,11.214,0.0,110.153,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519489.237,4,0,640,480,10.0,opencv,3,0,1,70,False,7.976,7.976,0.0,7.976,0.0,40.6,52.3,49.9,0x0,ok,64.175,36.712,10.309,0.0,111.563,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519490.318,5,0,640,480,10.0,opencv,3,0,1,70,False,8.304,8.304,0.0,8.304,0.0,39.3,52.2,50.5,0x0,ok,72.336,29.756,11.451,0.0,113.943,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519491.278,6,0,640,480,10.0,opencv,3,0,1,70,False,7.659,7.659,0.0,7.659,0.0,42.5,52.1,49.4,0x0,ok,72.259,29.519,10.948,0.0,113.142,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519492.238,7,0,640,480,10.0,opencv,3,0,1,70,False,7.963,7.963,0.0,7.963,0.0,41.4,52.4,49.9,0x0,ok,72.152,29.589,10.943,0.0,113.105,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519493.343,8,0,640,480,10.0,opencv,3,0,1,70,False,8.131,8.131,0.0,8.131,0.0,41.9,52.3,49.4,0x0,ok,73.443,31.083,11.435,0.0,116.361,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519494.282,9,0,640,480,10.0,opencv,3,0,1,70,False,7.633,7.633,0.0,7.633,0.0,37.2,52.1,49.9,0x0,ok,63.749,29.607,10.889,0.0,104.63,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
1781519495.242,10,0,640,480,10.0,opencv,3,0,1,70,False,7.931,7.931,0.0,7.931,0.0,32.6,52.3,50.5,0x0,ok,72.235,29.651,10.928,0.0,113.191,0.0,0.6,0.0,0,480x640x3,0,0.0,0.0,
