group,mode,width,height,target_fps,infer_skip,video_enabled,jpeg_quality,trials,camera_fps_mean,camera_fps_std,process_fps_mean,process_fps_std,infer_fps_mean,infer_fps_std,mjpeg_fps_mean,mjpeg_fps_std,loop_ms_mean,loop_ms_std,loop_ms_sample_max,cpu_percent_mean,cpu_percent_std,temp_c_mean_mean,temp_c_max_max,inference_ms_mean,encode_ms_mean,throttled_seen,throttled_current_seen,throttled_historical_seen,throttled_current_flags,throttled_historical_flags,cases,ignored_cases
hybrid_320x240_30.0fps_skip15_mjpeg70,hybrid,320,240,30.0,15,True,70,3,22.251996825396823,0.2571008461860819,22.251996825396823,0.2571008461860819,1.4941095238095237,0.02427636094393626,22.251996825396823,0.2571008461860819,26.775212698412698,0.1533123748862848,39.034,34.61761904761905,0.23406929609444468,52.371904761904766,53.7,11.760660317460317,3.995052380952381,True,False,True,,"soft_temp_limit_seen,throttled_seen,under_voltage_seen",hybrid_csi_320x240_30fps_skip15_trial1_mjpeg70;hybrid_csi_320x240_30fps_skip15_trial2_mjpeg70;hybrid_csi_320x240_30fps_skip15_trial3_mjpeg70,
hybrid_320x240_30.0fps_skip10_mjpeg70,hybrid,320,240,30.0,10,True,70,3,19.24071111111111,0.2091973691499483,19.24071111111111,0.2091973691499483,1.9153063492063491,0.020643934356104905,19.24071111111111,0.2091973691499483,33.15701746031746,1.7687160640420203,55.602,34.04698412698413,0.1578234420201774,54.83190476190476,55.8,17.07938253968254,3.990226984126984,True,False,True,,"soft_temp_limit_seen,throttled_seen,under_voltage_seen",hybrid_csi_320x240_30fps_skip10_trial1_mjpeg70;hybrid_csi_320x240_30fps_skip10_trial2_mjpeg70;hybrid_csi_320x240_30fps_skip10_trial3_mjpeg70,
hybrid_320x240_30.0fps_skip5_mjpeg70,hybrid,320,240,30.0,5,True,70,3,13.123533333333333,1.9744047418005364,13.123533333333333,1.9744047418005364,2.599088888888889,0.3758734144678281,13.123533333333333,1.9744047418005364,55.91088888888889,10.607774888120368,89.904,32.23777777777778,0.7561696850526298,56.64,58.0,34.5702,3.977088888888889,True,False,True,,"soft_temp_limit_seen,throttled_seen,under_voltage_seen",hybrid_csi_320x240_30fps_skip5_trial1_mjpeg70;hybrid_csi_320x240_30fps_skip5_trial2_mjpeg70;hybrid_csi_320x240_30fps_skip5_trial3_mjpeg70,
hybrid_320x240_30.0fps_skip3_mjpeg70,hybrid,320,240,30.0,3,True,70,3,9.729673015873015,1.8622577216132672,9.729673015873015,1.8622577216132672,3.23428253968254,0.6161609680380895,9.729673015873015,1.8622577216132672,83.42101428571428,14.894236211600836,181.243,31.45968253968254,1.2289834426643655,57.674285714285716,58.5,51.1968126984127,4.045773015873016,True,True,True,"throttled_now,under_voltage_now","soft_temp_limit_seen,throttled_seen,under_voltage_seen",hybrid_csi_320x240_30fps_skip3_trial1_mjpeg70;hybrid_csi_320x240_30fps_skip3_trial2_mjpeg70;hybrid_csi_320x240_30fps_skip3_trial3_mjpeg70,
hybrid_320x240_30.0fps_skip1_mjpeg70,hybrid,320,240,30.0,1,True,70,3,4.059977777777777,0.9207673547001334,4.059977777777777,0.9207673547001334,4.059977777777777,0.9207673547001334,4.059977777777777,0.9207673547001334,239.91926666666666,71.86124350054376,603.563,29.775555555555556,0.4480740679512391,57.91555555555556,59.1,110.87026666666667,4.727,True,True,True,"throttled_now,under_voltage_now","soft_temp_limit_seen,throttled_seen,under_voltage_seen",hybrid_csi_320x240_30fps_skip1_trial1_mjpeg70;hybrid_csi_320x240_30fps_skip1_trial2_mjpeg70;hybrid_csi_320x240_30fps_skip1_trial3_mjpeg70,
