timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781680176.437,1,0,320,240,30.0,hybrid,3,0,1,70,True,13.534,13.534,4.511,13.534,13.534,30.5,131.3,49.4,0x50000,throttled,0.617,7.877,36.169,3.945,63.455,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680177.381,2,0,320,240,30.0,hybrid,3,0,1,70,True,11.37,11.37,3.79,11.37,11.37,30.9,131.5,49.4,0x50000,throttled,0.62,6.294,37.018,3.843,62.382,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680178.349,3,0,320,240,30.0,hybrid,3,0,1,70,True,13.683,13.683,3.909,13.683,13.683,32.8,131.3,49.4,0x50000,throttled,0.624,7.074,31.685,4.148,54.776,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680179.432,4,0,320,240,30.0,hybrid,3,0,1,70,True,11.924,11.924,4.586,11.924,11.924,30.2,131.7,49.4,0x50000,throttled,0.61,6.085,38.905,3.94,67.014,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680180.355,5,0,320,240,30.0,hybrid,3,0,1,70,True,11.705,11.705,3.902,11.705,11.705,32.5,131.8,49.9,0x50000,throttled,0.636,7.437,35.182,4.171,61.811,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680181.409,6,0,320,240,30.0,hybrid,3,0,1,70,True,11.102,11.102,3.701,11.102,11.102,30.5,131.7,50.5,0x50000,throttled,0.646,7.636,43.722,3.973,73.273,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680182.354,7,0,320,240,30.0,hybrid,3,0,1,70,True,11.724,11.724,3.908,11.724,11.724,29.3,131.8,50.5,0x50000,throttled,0.616,7.645,36.655,3.84,63.693,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680183.475,8,0,320,240,30.0,hybrid,3,0,1,70,True,13.053,13.053,4.351,13.053,13.053,30.6,131.7,50.5,0x50000,throttled,0.632,6.301,34.756,3.833,59.379,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680184.419,9,0,320,240,30.0,hybrid,3,0,1,70,True,10.993,10.993,3.664,10.993,10.993,30.8,131.7,50.5,0x50000,throttled,0.616,6.441,36.877,3.84,62.391,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680185.487,10,0,320,240,30.0,hybrid,3,0,1,70,True,10.334,10.334,3.445,10.334,10.334,29.9,131.7,50.5,0x50000,throttled,0.64,6.3,44.79,3.827,72.764,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680186.454,11,0,320,240,30.0,hybrid,3,0,1,70,True,10.731,10.731,3.577,10.731,10.731,34.7,131.7,51.0,0x50000,throttled,0.636,7.775,37.197,3.841,64.618,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680187.37,12,0,320,240,30.0,hybrid,3,0,1,70,True,11.504,11.504,3.835,11.504,11.504,38.5,131.7,51.5,0x50000,throttled,0.645,7.949,34.899,3.963,61.922,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680188.534,13,0,320,240,30.0,hybrid,3,0,1,70,True,9.938,9.938,3.313,9.938,9.938,36.3,131.7,51.5,0x50000,throttled,0.609,8.629,49.975,3.864,82.816,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680189.477,14,0,320,240,30.0,hybrid,3,0,1,70,True,10.475,10.475,3.492,10.475,10.475,31.0,131.7,51.5,0x50000,throttled,0.624,6.565,36.638,3.845,62.247,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680190.391,15,0,320,240,30.0,hybrid,3,0,1,70,True,11.278,11.278,3.759,11.278,11.278,31.2,131.7,51.5,0x50000,throttled,0.618,6.832,35.029,4.099,60.707,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
