timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781676837.79,1,0,320,240,30.0,hybrid,10,0,1,70,True,16.513,16.513,0.971,16.513,16.513,24.5,129.9,46.7,0x50000,throttled,0.606,7.699,16.753,3.838,30.493,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781676838.77,2,0,320,240,30.0,hybrid,10,0,1,70,True,13.856,13.856,1.979,13.856,13.856,30.4,129.9,47.2,0x50000,throttled,0.583,7.313,34.444,3.837,52.303,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781676839.931,3,0,320,240,30.0,hybrid,10,0,1,70,True,16.209,16.209,1.706,16.209,16.209,30.2,130.0,47.2,0x50000,throttled,0.608,7.416,26.763,3.847,42.399,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781676840.775,4,0,320,240,30.0,hybrid,10,0,1,70,True,16.733,16.733,0.984,16.733,16.733,31.8,129.9,47.2,0x50000,throttled,0.585,7.727,16.989,3.849,30.764,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781676841.79,5,0,320,240,30.0,hybrid,10,0,1,70,True,14.561,14.561,1.941,14.561,14.561,30.2,130.1,47.8,0x50000,throttled,0.584,8.108,32.643,3.839,50.769,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781676842.936,6,0,320,240,30.0,hybrid,10,0,1,70,True,15.323,15.323,1.703,15.323,15.323,31.9,130.2,47.8,0x50000,throttled,0.624,8.84,28.738,4.129,46.679,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781676843.782,7,0,320,240,30.0,hybrid,10,0,1,70,True,16.661,16.661,0.98,16.661,16.661,31.1,130.1,47.8,0x50000,throttled,0.604,8.878,16.943,3.858,31.965,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781676844.772,8,0,320,240,30.0,hybrid,10,0,1,70,True,17.77,17.77,1.974,17.77,17.77,31.0,130.2,48.3,0x50000,throttled,0.584,7.404,22.288,3.834,37.58,24637.972,1.337,0.556,0,240x320x3,0.0,0,0.0,
1781676845.793,9,0,320,240,30.0,hybrid,10,0,1,70,True,21.285,21.285,1.935,21.285,21.285,39.0,130.2,48.3,0x50000,throttled,0.601,11.875,14.557,4.054,33.668,22787.591,1.594,1.0,0,240x320x3,0.0,0,0.0,
1781676846.774,10,0,320,240,30.0,hybrid,10,0,1,70,True,20.722,20.722,1.973,20.722,20.722,39.7,130.2,48.3,0x50000,throttled,0.623,8.182,14.899,3.806,29.879,23478.024,1.621,1.0,0,240x320x3,0.0,0,0.0,
1781676847.786,11,0,320,240,30.0,hybrid,10,0,1,70,True,14.621,14.621,1.95,14.621,14.621,38.2,130.2,49.4,0x50000,throttled,0.583,8.607,32.793,3.794,51.466,19791.433,1.588,1.0,0,240x320x3,0.0,0,0.0,
1781676848.788,12,0,320,240,30.0,hybrid,10,0,1,70,True,21.404,21.404,1.946,21.404,21.404,33.4,130.3,48.9,0x50000,throttled,0.573,8.332,13.974,4.043,29.127,17565.295,1.33,0.909,0,240x320x3,0.0,0,0.0,
1781676849.8,13,0,320,240,30.0,hybrid,10,0,1,70,True,20.396,20.396,1.942,20.396,20.396,32.8,130.2,48.3,0x50000,throttled,0.569,7.534,15.811,3.824,30.135,22778.738,1.353,0.857,0,240x320x3,0.0,0,0.0,
1781676850.771,14,0,320,240,30.0,hybrid,10,0,1,70,True,20.762,20.762,1.977,20.762,20.762,36.5,130.2,49.4,0x50000,throttled,0.589,8.523,14.749,4.322,30.588,16863.69,1.4,1.0,0,240x320x3,0.0,0,0.0,
1781676851.764,15,0,320,240,30.0,hybrid,10,0,1,70,True,16.932,16.932,1.992,16.932,16.932,31.2,130.3,49.4,0x50000,throttled,0.563,7.377,25.161,3.895,40.998,16740.706,1.385,0.941,0,240x320x3,0.0,0,0.0,
