timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781680205.059,1,0,320,240,30.0,hybrid,1,0,1,70,True,5.589,5.589,5.589,5.589,5.589,29.1,130.9,51.5,0x50000,throttled,0.613,6.0,78.358,4.163,173.685,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680206.042,2,0,320,240,30.0,hybrid,1,0,1,70,True,5.609,5.609,5.609,5.609,5.609,30.4,131.3,51.5,0x50000,throttled,0.665,5.069,69.765,3.841,154.381,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680207.009,3,0,320,240,30.0,hybrid,1,0,1,70,True,5.786,5.786,5.786,5.786,5.786,30.1,131.2,52.1,0x50000,throttled,0.621,4.684,68.827,4.212,152.061,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680208.093,4,0,320,240,30.0,hybrid,1,0,1,70,True,5.352,5.352,5.352,5.352,5.352,29.1,131.2,52.1,0x50000,throttled,0.632,4.319,79.132,3.83,171.566,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680209.058,5,0,320,240,30.0,hybrid,1,0,1,70,True,5.628,5.628,5.628,5.628,5.628,29.6,131.5,52.1,0x50000,throttled,0.637,4.314,67.344,4.202,148.362,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680210.057,6,0,320,240,30.0,hybrid,1,0,1,70,True,5.531,5.531,5.531,5.531,5.531,28.9,131.4,52.1,0x50000,throttled,0.644,5.515,70.591,3.872,156.962,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680210.999,7,0,320,240,30.0,hybrid,1,0,1,70,True,4.875,4.875,4.875,4.875,4.875,29.1,131.4,52.1,0x50000,throttled,0.652,4.329,81.688,3.861,176.753,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680211.983,8,0,320,240,30.0,hybrid,1,0,1,70,True,5.932,5.932,5.932,5.932,5.932,33.3,131.4,53.2,0x50000,throttled,0.652,5.596,69.487,3.857,154.883,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680213.081,9,0,320,240,30.0,hybrid,1,0,1,70,True,5.413,5.413,5.413,5.413,5.413,35.7,131.4,53.2,0x50000,throttled,0.611,6.591,77.899,3.848,173.642,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680214.075,10,0,320,240,30.0,hybrid,1,0,1,70,True,5.442,5.442,5.442,5.442,5.442,36.1,131.5,53.2,0x50000,throttled,0.61,6.718,69.142,3.86,156.391,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680215.164,11,0,320,240,30.0,hybrid,1,0,1,70,True,5.033,5.033,5.033,5.033,5.033,29.4,131.5,53.7,0x50000,throttled,0.659,5.156,78.692,3.855,172.417,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680215.997,12,0,320,240,30.0,hybrid,1,0,1,70,True,4.88,4.88,4.88,4.88,4.88,29.2,131.5,53.7,0x50000,throttled,0.655,5.096,70.141,3.872,155.208,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680217.097,13,0,320,240,30.0,hybrid,1,0,1,70,True,5.331,5.331,5.331,5.331,5.331,28.9,131.5,53.7,0x50000,throttled,0.625,5.088,79.688,3.864,174.243,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680218.058,14,0,320,240,30.0,hybrid,1,0,1,70,True,4.604,4.604,4.604,4.604,4.604,29.5,131.3,53.2,0x50000,throttled,0.683,6.004,81.993,4.286,181.171,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781680219.001,15,0,320,240,30.0,hybrid,1,0,1,70,True,4.856,4.856,4.856,4.856,4.856,27.7,131.5,53.7,0x50000,throttled,0.594,7.549,78.952,3.871,177.677,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
