timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781684691.034,1,0,320,240,30.0,hybrid,15,0,1,70,True,22.328,22.328,1.942,22.328,22.328,30.1,125.5,52.6,0xd0000,throttled,0.591,8.084,13.647,4.091,28.466,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684692.056,2,0,320,240,30.0,hybrid,15,0,1,70,True,24.202,24.202,0.968,24.202,24.202,35.7,125.5,52.6,0xd0000,throttled,0.602,8.671,8.047,4.126,22.274,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684693.014,3,0,320,240,30.0,hybrid,15,0,1,70,True,19.793,19.793,1.979,19.793,19.793,39.0,125.7,53.2,0xd0000,throttled,0.634,9.922,14.613,3.927,31.715,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684694.01,4,0,320,240,30.0,hybrid,15,0,1,70,True,24.849,24.849,0.994,24.849,24.849,39.7,125.6,53.7,0xd0000,throttled,0.578,11.512,7.856,3.844,24.733,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684695.032,5,0,320,240,30.0,hybrid,15,0,1,70,True,19.527,19.527,1.953,19.527,19.527,35.2,126.1,53.7,0xd0000,throttled,0.576,10.142,17.202,3.832,34.647,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684696.02,6,0,320,240,30.0,hybrid,15,0,1,70,True,24.597,24.597,0.984,24.597,24.597,34.0,126.0,53.2,0xd0000,throttled,0.609,8.815,7.991,4.054,22.304,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684697.031,7,0,320,240,30.0,hybrid,15,0,1,70,True,21.485,21.485,1.953,21.485,21.485,31.9,126.2,53.7,0xd0000,throttled,0.577,8.412,13.557,3.802,28.502,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684698.019,8,0,320,240,30.0,hybrid,15,0,1,70,True,24.621,24.621,0.985,24.621,24.621,33.8,126.2,53.7,0xd0000,throttled,0.584,8.182,7.941,4.011,21.527,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684699.03,9,0,320,240,30.0,hybrid,15,0,1,70,True,21.437,21.437,1.949,21.437,21.437,32.9,126.2,53.7,0xd0000,throttled,0.556,7.817,13.923,3.973,28.409,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684700.019,10,0,320,240,30.0,hybrid,15,0,1,70,True,24.622,24.622,0.985,24.622,24.622,35.0,126.2,53.2,0xd0000,throttled,0.557,8.425,7.998,4.085,21.884,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684701.029,11,0,320,240,30.0,hybrid,15,0,1,70,True,21.612,21.612,1.965,21.612,21.612,34.1,126.2,53.7,0xd0000,throttled,0.573,8.132,13.764,4.029,28.653,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684702.15,12,0,320,240,30.0,hybrid,15,0,1,70,True,20.952,20.952,1.746,20.952,20.952,33.0,126.3,53.7,0xd0000,throttled,0.592,8.506,14.239,4.089,29.493,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684703.007,13,0,320,240,30.0,hybrid,15,0,1,70,True,20.957,20.957,0.998,20.957,20.957,33.4,126.2,53.7,0xd0000,throttled,0.557,8.277,8.9,4.051,22.76,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684704.094,14,0,320,240,30.0,hybrid,15,0,1,70,True,22.028,22.028,1.836,22.028,22.028,33.7,126.3,53.7,0xd0000,throttled,0.577,8.086,12.9,4.063,27.531,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
