timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781684777.172,1,0,320,240,30.0,hybrid,10,0,1,70,True,20.789,20.789,1.98,20.789,20.789,31.9,130.1,54.8,0xd0000,throttled,0.607,7.988,14.054,4.034,28.94,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684778.17,2,0,320,240,30.0,hybrid,10,0,1,70,True,20.813,20.813,1.982,20.813,20.813,32.2,130.7,54.8,0xd0000,throttled,0.777,7.748,15.256,3.814,29.947,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684779.172,3,0,320,240,30.0,hybrid,10,0,1,70,True,21.756,21.756,1.978,21.756,21.756,34.2,130.8,54.8,0xd0000,throttled,0.609,8.432,13.712,4.089,29.02,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684780.176,4,0,320,240,30.0,hybrid,10,0,1,70,True,21.692,21.692,1.972,21.692,21.692,33.2,130.8,55.8,0xd0000,throttled,0.594,7.976,13.777,4.085,28.574,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684781.164,5,0,320,240,30.0,hybrid,10,0,1,70,True,20.932,20.932,1.993,20.932,20.932,32.7,130.8,55.3,0xd0000,throttled,0.571,7.621,14.87,3.95,29.319,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684782.178,6,0,320,240,30.0,hybrid,10,0,1,70,True,20.661,20.661,1.968,20.661,20.661,38.1,130.9,54.8,0xd0000,throttled,0.654,10.635,15.318,4.199,33.446,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684783.325,7,0,320,240,30.0,hybrid,10,0,1,70,True,18.912,18.912,2.579,18.912,18.912,39.6,131.0,55.8,0xd0000,throttled,0.592,10.817,18.247,3.841,37.638,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684784.287,8,0,320,240,30.0,hybrid,10,0,1,70,True,17.766,17.766,1.777,17.766,17.766,41.0,131.0,55.8,0xd0000,throttled,0.562,10.766,14.7,4.065,32.802,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684785.4,9,0,320,240,30.0,hybrid,10,0,1,70,True,16.156,16.156,1.616,16.156,16.156,31.8,130.9,55.8,0xd0000,throttled,0.587,7.861,21.571,3.847,36.972,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684786.189,10,0,320,240,30.0,hybrid,10,0,1,70,True,18.485,18.485,0.973,18.485,18.485,32.5,130.7,55.8,0xd0000,throttled,0.594,7.72,9.362,3.85,22.594,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684787.297,11,0,320,240,30.0,hybrid,10,0,1,70,True,18.52,18.52,2.646,18.52,18.52,32.2,130.9,55.8,0xd0000,throttled,0.574,7.643,19.039,3.979,35.211,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684788.274,12,0,320,240,30.0,hybrid,10,0,1,70,True,18.214,18.214,1.821,18.214,18.214,32.6,131.0,55.8,0xd0000,throttled,0.613,8.123,14.97,4.23,30.426,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684789.257,13,0,320,240,30.0,hybrid,10,0,1,70,True,18.243,18.243,1.824,18.243,18.243,33.1,131.0,55.8,0xd0000,throttled,0.653,8.906,15.928,4.069,32.203,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684790.213,14,0,320,240,30.0,hybrid,10,0,1,70,True,19.021,19.021,1.902,19.021,19.021,33.0,131.0,55.8,0xd0000,throttled,0.58,8.061,14.797,4.101,29.991,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684791.167,15,0,320,240,30.0,hybrid,10,0,1,70,True,19.89,19.89,1.989,19.89,19.89,34.3,131.0,55.8,0xd0000,throttled,0.583,8.068,14.747,4.119,29.966,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
