timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781684834.569,1,0,320,240,30.0,hybrid,5,0,1,70,True,16.619,16.619,2.933,16.619,16.619,30.0,130.7,55.8,0xd0000,throttled,0.593,8.67,22.087,4.03,40.974,64.882,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684835.549,2,0,320,240,30.0,hybrid,5,0,1,70,True,12.958,12.958,2.99,12.958,12.958,38.6,131.4,56.4,0xd0000,throttled,0.647,10.456,35.385,4.207,61.449,175.077,0.601,0.077,0,240x320x3,0.0,0,0.0,
1781684836.591,3,0,320,240,30.0,hybrid,5,0,1,70,True,14.335,14.335,2.867,14.335,14.335,30.9,131.4,56.4,0xd0000,throttled,0.585,7.063,32.225,3.969,51.875,4.467,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684837.666,4,0,320,240,30.0,hybrid,5,0,1,70,True,13.395,13.395,2.679,13.395,13.395,30.6,131.4,56.4,0xd0000,throttled,0.576,7.07,33.64,4.084,53.681,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684838.805,5,0,320,240,30.0,hybrid,5,0,1,70,True,11.899,11.899,2.38,11.899,11.899,29.3,131.5,56.9,0xd0000,throttled,0.624,7.03,37.653,3.855,58.266,9.5,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684839.575,6,0,320,240,30.0,hybrid,5,0,1,70,True,9.706,9.706,1.941,9.706,9.706,28.9,131.5,56.4,0xd0000,throttled,0.603,6.933,36.861,3.854,57.185,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684840.56,7,0,320,240,30.0,hybrid,5,0,1,70,True,17.728,17.728,2.955,17.728,17.728,33.0,131.4,56.9,0xd0000,throttled,0.579,7.677,21.54,4.108,38.944,43.667,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684841.705,8,0,320,240,30.0,hybrid,5,0,1,70,True,14.642,14.642,3.445,14.642,14.642,31.5,131.5,56.9,0xd0000,throttled,0.615,6.919,30.248,3.843,50.538,97.118,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684842.603,9,0,320,240,30.0,hybrid,5,0,1,70,True,14.165,14.165,2.833,14.165,14.165,30.6,131.5,56.9,0xd0000,throttled,0.581,6.834,24.226,3.851,41.874,59.367,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684843.768,10,0,320,240,30.0,hybrid,5,0,1,70,True,12.297,12.297,2.459,12.297,12.297,30.5,131.5,56.4,0xd0000,throttled,0.576,7.453,38.778,3.939,60.156,232.367,0.602,0.067,0,240x320x3,0.0,0,0.0,
1781684844.558,11,0,320,240,30.0,hybrid,5,0,1,70,True,11.842,11.842,1.974,11.842,11.842,34.0,131.3,56.9,0xd0000,throttled,0.627,7.97,30.301,4.388,49.844,255.125,0.605,0.083,0,240x320x3,0.0,0,0.0,
1781684845.785,12,0,320,240,30.0,hybrid,5,0,1,70,True,10.48,10.48,2.419,10.48,10.48,29.1,131.5,56.9,0xd0000,throttled,0.559,6.905,51.384,3.871,76.338,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684846.653,13,0,320,240,30.0,hybrid,5,0,1,70,True,9.019,9.019,1.804,9.019,9.019,36.5,131.5,56.9,0xd0000,throttled,0.572,8.479,44.586,3.889,68.308,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684847.833,14,0,320,240,30.0,hybrid,5,0,1,70,True,11.644,11.644,2.329,11.644,11.644,37.1,131.4,56.9,0xd0000,throttled,0.573,7.989,39.388,3.853,61.449,59.133,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684848.694,15,0,320,240,30.0,hybrid,5,0,1,70,True,8.696,8.696,1.739,8.696,8.696,34.1,131.6,56.9,0xd0000,throttled,0.583,9.412,44.513,3.862,69.327,10.75,0.6,0.0,0,240x320x3,0.0,0,0.0,
