timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781684979.047,1,0,320,240,30.0,hybrid,1,0,1,70,True,6.162,6.162,6.162,6.162,6.162,29.1,131.1,57.5,0xd0000,throttled,0.588,5.504,70.655,4.039,157.148,271.786,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684979.964,2,0,320,240,30.0,hybrid,1,0,1,70,True,4.755,4.755,4.755,4.755,4.755,28.6,131.1,58.0,0xd0000,throttled,0.6,4.467,78.996,3.853,171.586,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684981.047,3,0,320,240,30.0,hybrid,1,0,1,70,True,6.155,6.155,6.155,6.155,6.155,29.6,131.1,58.0,0xd0000,throttled,0.63,4.347,66.63,3.874,146.665,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684981.992,4,0,320,240,30.0,hybrid,1,0,1,70,True,5.555,5.555,5.555,5.555,5.555,29.8,131.1,58.0,0xd0000,throttled,0.623,4.839,66.67,3.876,147.723,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684982.97,5,0,320,240,30.0,hybrid,1,0,1,70,True,5.662,5.662,5.662,5.662,5.662,28.9,131.2,58.5,0xd0000,throttled,0.644,5.374,69.053,3.885,153.584,7.75,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684984.151,6,0,320,240,30.0,hybrid,1,0,1,70,True,4.051,4.051,4.051,4.051,4.051,27.6,131.3,59.1,0xd0000,throttled,0.647,4.305,104.989,4.172,223.628,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684984.917,7,0,320,240,30.0,hybrid,1,0,1,70,True,3.97,3.97,3.97,3.97,3.97,29.3,131.3,58.5,0xd0000,throttled,0.655,4.352,82.063,3.876,177.567,6.25,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684985.982,8,0,320,240,30.0,hybrid,1,0,1,70,True,5.598,5.598,5.598,5.598,5.598,28.7,131.3,58.0,0xd0000,throttled,0.639,4.79,76.894,3.841,168.072,169.333,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684987.152,9,0,320,240,30.0,hybrid,1,0,1,70,True,4.025,4.025,4.025,4.025,4.025,32.2,131.2,59.1,0xd0000,throttled,0.629,5.522,103.53,3.841,222.802,666.8,0.6,0.2,0,240x320x3,0.0,0,0.0,
1781684987.94,10,0,320,240,30.0,hybrid,1,0,1,70,True,2.913,2.913,2.913,2.913,2.913,37.0,131.3,58.5,0xd0000,throttled,0.675,7.171,112.066,4.379,243.761,202.167,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684989.152,11,0,320,240,30.0,hybrid,1,0,1,70,True,4.832,4.832,4.832,4.832,4.832,35.5,131.3,59.1,0xd0000,throttled,0.65,5.97,87.965,3.821,192.55,151.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684989.938,12,0,320,240,30.0,hybrid,1,0,1,70,True,2.919,2.919,2.919,2.919,2.919,27.3,131.2,59.1,0xd0000,throttled,0.701,5.739,113.481,3.862,243.224,28.333,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684991.017,13,0,320,240,30.0,hybrid,1,0,1,70,True,3.615,3.615,3.615,3.615,3.615,27.8,131.2,58.5,0xd0000,throttled,0.635,4.547,120.878,3.85,255.553,9.5,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684992.026,14,0,320,240,30.0,hybrid,1,0,1,70,True,3.582,3.582,3.582,3.582,3.582,28.2,131.3,59.1,0xd0000,throttled,0.633,4.417,112.47,3.846,238.463,16.625,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684992.957,15,0,320,240,30.0,hybrid,1,0,1,70,True,4.789,4.789,4.789,4.789,4.789,28.5,131.3,59.1,0xd0000,throttled,0.622,5.564,79.204,3.851,174.218,22.6,0.6,0.0,0,240x320x3,0.0,0,0.0,
