timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781684920.827,1,0,320,240,30.0,hybrid,3,0,1,70,True,13.347,13.347,4.449,13.347,13.347,28.3,130.4,56.4,0xd0000,throttled,0.594,6.211,34.58,3.852,59.002,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684921.751,2,0,320,240,30.0,hybrid,3,0,1,70,True,11.619,11.619,3.873,11.619,11.619,31.8,131.3,56.9,0xd0000,throttled,0.634,6.922,34.419,4.242,60.179,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684922.787,3,0,320,240,30.0,hybrid,3,0,1,70,True,11.061,11.061,3.687,11.061,11.061,33.7,131.4,57.5,0xd0000,throttled,0.663,8.173,41.585,4.328,71.521,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684923.821,4,0,320,240,30.0,hybrid,3,0,1,70,True,10.761,10.761,3.587,10.761,10.761,37.4,131.5,58.0,0xd0000,throttled,0.616,8.401,41.685,3.839,71.406,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684924.785,5,0,320,240,30.0,hybrid,3,0,1,70,True,8.314,8.314,2.771,8.314,8.314,36.6,131.6,58.0,0xd0000,throttled,0.627,8.35,55.992,3.799,90.392,63.722,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684925.727,6,0,320,240,30.0,hybrid,3,0,1,70,True,8.777,8.777,2.926,8.777,8.777,32.2,131.6,58.0,0xd0000,throttled,0.639,8.436,54.31,4.165,88.644,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684926.706,7,0,320,240,30.0,hybrid,3,0,1,70,True,9.973,9.973,2.992,9.973,9.973,28.9,131.7,57.5,0xd0000,throttled,0.606,8.371,52.313,3.846,83.514,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684927.953,8,0,320,240,30.0,hybrid,3,0,1,70,True,8.854,8.854,3.22,8.854,8.854,28.9,131.6,58.0,0xd0000,throttled,0.604,6.178,60.865,3.977,96.175,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684928.726,9,0,320,240,30.0,hybrid,3,0,1,70,True,7.844,7.844,1.961,7.844,7.844,30.2,131.5,58.0,0xd0000,throttled,0.609,6.792,51.996,3.881,78.144,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684929.826,10,0,320,240,30.0,hybrid,3,0,1,70,True,8.898,8.898,3.559,8.898,8.898,29.0,131.6,58.0,0xd0000,throttled,0.606,6.031,57.616,3.825,93.711,3.45,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684930.706,11,0,320,240,30.0,hybrid,3,0,1,70,True,10.959,10.959,2.989,10.959,10.959,30.7,131.5,58.0,0xd0000,throttled,0.633,6.556,39.836,3.837,63.683,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684931.733,12,0,320,240,30.0,hybrid,3,0,1,70,True,11.651,11.651,3.884,11.651,11.651,29.2,131.5,58.0,0xd0000,throttled,0.617,7.117,43.114,3.843,71.604,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684932.856,13,0,320,240,30.0,hybrid,3,0,1,70,True,8.689,8.689,3.476,8.689,8.689,28.9,131.6,58.0,0xd0000,throttled,0.632,7.578,58.633,3.974,97.482,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684933.729,14,0,320,240,30.0,hybrid,3,0,1,70,True,10.719,10.719,2.923,10.719,10.719,31.7,131.4,58.0,0xd0000,throttled,0.685,7.149,39.016,4.023,63.645,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684934.819,15,0,320,240,30.0,hybrid,3,0,1,70,True,8.953,8.953,3.581,8.953,8.953,30.4,131.6,58.5,0xd0000,throttled,0.629,6.526,56.756,4.04,93.442,102.4,0.6,0.0,0,240x320x3,0.0,0,0.0,
