timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781684748.471,1,0,320,240,30.0,hybrid,10,0,1,70,True,22.968,22.968,1.997,22.968,22.968,31.7,130.7,54.8,0xd0000,throttled,0.591,8.331,13.177,4.103,28.238,36.674,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684749.724,2,0,320,240,30.0,hybrid,10,0,1,70,True,16.728,16.728,2.39,16.728,16.728,32.1,131.2,54.8,0xd0000,throttled,0.597,7.648,25.233,4.056,42.406,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684750.479,3,0,320,240,30.0,hybrid,10,0,1,70,True,16.833,16.833,0.99,16.833,16.833,33.0,131.1,54.8,0xd0000,throttled,0.62,8.653,11.746,3.947,26.333,79.882,0.601,0.059,0,240x320x3,0.0,0,0.0,
1781684751.481,4,0,320,240,30.0,hybrid,10,0,1,70,True,17.787,17.787,1.976,17.787,17.787,32.8,131.1,54.8,0xd0000,throttled,0.652,8.056,22.259,4.042,38.556,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684752.497,5,0,320,240,30.0,hybrid,10,0,1,70,True,21.41,21.41,1.946,21.41,21.41,33.4,131.2,54.2,0xd0000,throttled,0.571,7.743,14.149,4.027,28.643,1.818,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684753.496,6,0,320,240,30.0,hybrid,10,0,1,70,True,20.534,20.534,1.956,20.534,20.534,32.1,131.2,54.8,0xd0000,throttled,0.623,7.702,14.962,3.916,29.528,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684754.495,7,0,320,240,30.0,hybrid,10,0,1,70,True,20.548,20.548,1.957,20.548,20.548,32.8,131.2,54.8,0xd0000,throttled,0.56,7.611,15.113,3.893,29.504,285.595,0.604,0.095,0,240x320x3,0.0,0,0.0,
1781684755.74,8,0,320,240,30.0,hybrid,10,0,1,70,True,16.653,16.653,2.379,16.653,16.653,32.1,131.4,55.3,0xd0000,throttled,0.602,7.769,24.406,3.996,41.537,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684756.47,9,0,320,240,30.0,hybrid,10,0,1,70,True,16.988,16.988,0.999,16.988,16.988,37.1,131.2,54.8,0xd0000,throttled,0.572,10.178,10.176,3.956,26.246,175.147,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684757.48,10,0,320,240,30.0,hybrid,10,0,1,70,True,20.787,20.787,1.98,20.787,20.787,40.1,131.2,55.3,0xd0000,throttled,0.62,10.739,15.196,3.905,33.102,458.19,0.606,0.19,0,240x320x3,0.0,0,0.0,
1781684758.472,11,0,320,240,30.0,hybrid,10,0,1,70,True,13.978,13.978,1.997,13.978,13.978,37.6,131.2,55.8,0xd0000,throttled,0.642,10.297,34.266,3.848,55.602,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684759.493,12,0,320,240,30.0,hybrid,10,0,1,70,True,21.887,21.887,1.99,21.887,21.887,34.3,131.2,54.8,0xd0000,throttled,0.574,7.915,13.567,3.842,28.013,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684760.472,13,0,320,240,30.0,hybrid,10,0,1,70,True,20.953,20.953,1.996,20.953,20.953,34.9,131.2,55.3,0xd0000,throttled,0.58,8.225,14.494,4.237,29.873,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684761.497,14,0,320,240,30.0,hybrid,10,0,1,70,True,18.492,18.492,1.946,18.492,18.492,33.6,131.2,54.8,0xd0000,throttled,0.586,7.99,21.159,4.165,37.142,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
