timestamp,second,camera_index,width,height,target_fps,mode,infer_skip,model_complexity,max_num_hands,jpeg_quality,video_enabled,camera_fps,process_fps,infer_fps,ws_fps,mjpeg_fps,cpu_percent,memory_mb,temp_c,throttled_raw,throttled_flags,read_ms,preprocess_ms,inference_ms,encode_ms,loop_ms,area,scale,motion,clients,frame_shape,hand_detected,landmark_count,pinch_distance,confidence
1781684805.847,1,0,320,240,30.0,hybrid,5,0,1,70,True,16.749,16.749,2.956,16.749,16.749,29.4,130.2,55.8,0xd0000,throttled,0.634,8.328,22.255,4.297,41.077,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684807.026,2,0,320,240,30.0,hybrid,5,0,1,70,True,15.064,15.064,3.348,15.064,15.064,31.3,130.9,54.8,0xd0000,throttled,0.582,7.557,28.998,3.858,49.283,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684807.925,3,0,320,240,30.0,hybrid,5,0,1,70,True,13.72,13.72,2.744,13.72,13.72,36.1,130.9,56.4,0xd0000,throttled,0.613,7.834,24.255,3.849,43.14,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684808.955,4,0,320,240,30.0,hybrid,5,0,1,70,True,13.361,13.361,2.672,13.361,13.361,38.1,131.2,56.4,0xd0000,throttled,0.606,9.715,31.059,3.855,53.562,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684809.857,5,0,320,240,30.0,hybrid,5,0,1,70,True,14.631,14.631,2.926,14.631,14.631,39.1,131.3,56.4,0xd0000,throttled,0.593,7.954,24.419,3.854,43.458,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684810.878,6,0,320,240,30.0,hybrid,5,0,1,70,True,14.334,14.334,2.867,14.334,14.334,31.4,131.3,56.4,0xd0000,throttled,0.634,8.056,31.159,4.188,52.052,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684811.923,7,0,320,240,30.0,hybrid,5,0,1,70,True,13.76,13.76,2.752,13.76,13.76,30.3,131.3,56.9,0xd0000,throttled,0.596,7.165,32.134,3.93,51.853,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684812.856,8,0,320,240,30.0,hybrid,5,0,1,70,True,14.687,14.687,2.937,14.687,14.687,30.7,131.3,56.4,0xd0000,throttled,0.622,6.888,25.906,3.82,43.962,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684813.855,9,0,320,240,30.0,hybrid,5,0,1,70,True,17.682,17.682,2.947,17.682,17.682,33.8,131.1,56.4,0xd0000,throttled,0.621,8.363,21.526,4.415,40.081,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684814.935,10,0,320,240,30.0,hybrid,5,0,1,70,True,15.415,15.415,3.627,15.415,15.415,31.1,131.3,55.8,0xd0000,throttled,0.621,6.652,27.256,3.822,46.496,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684815.835,11,0,320,240,30.0,hybrid,5,0,1,70,True,14.945,14.945,2.989,14.945,14.945,33.0,131.3,55.8,0xd0000,throttled,0.619,7.357,24.429,4.151,43.082,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684816.856,12,0,320,240,30.0,hybrid,5,0,1,70,True,17.631,17.631,2.938,17.631,17.631,32.6,131.1,56.4,0xd0000,throttled,0.611,7.063,22.882,3.817,39.525,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684817.959,13,0,320,240,30.0,hybrid,5,0,1,70,True,15.074,15.074,3.547,15.074,15.074,33.0,131.3,56.9,0xd0000,throttled,0.631,7.471,28.205,4.229,49.104,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684818.857,14,0,320,240,30.0,hybrid,5,0,1,70,True,14.615,14.615,2.923,14.615,14.615,30.7,131.3,56.4,0xd0000,throttled,0.591,7.821,24.231,3.86,43.085,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
1781684819.842,15,0,320,240,30.0,hybrid,5,0,1,70,True,17.808,17.808,2.968,17.808,17.808,33.7,131.2,56.9,0xd0000,throttled,0.602,7.8,21.379,4.204,39.02,0.0,0.6,0.0,0,240x320x3,0.0,0,0.0,
